mode,n,m,instance,seed,algorithm,makespan,optimal_makespan,ratio,runtime_seconds
bidirectional,10,10,10,1103036,ILP,14,14,1.0,0.1379238939989591
bidirectional,10,10,10,1103036,Heap-Based,14,14,1.0,0.00010922699948423542
bidirectional,10,10,11,1103037,ILP,12,12,1.0,0.044350494999889634
bidirectional,10,10,11,1103037,Heap-Based,12,12,1.0,8.722199891053606e-05
bidirectional,10,10,12,1103038,ILP,15,15,1.0,0.1865025169990986
bidirectional,10,10,12,1103038,Heap-Based,15,15,1.0,0.00010740800098574255
bidirectional,10,10,13,1103039,ILP,11,11,1.0,0.013950823000413948
bidirectional,10,10,13,1103039,Heap-Based,12,11,1.0909090909090908,8.203200013667811e-05
bidirectional,10,10,14,1103040,ILP,15,15,1.0,0.07966854000005696
bidirectional,10,10,14,1103040,Heap-Based,15,15,1.0,0.00011077800081693567
bidirectional,10,10,15,1103041,ILP,12,12,1.0,0.038597363000008045
bidirectional,10,10,15,1103041,Heap-Based,12,12,1.0,7.96429994807113e-05
bidirectional,10,10,16,1103042,ILP,13,13,1.0,0.05683521600076347
bidirectional,10,10,16,1103042,Heap-Based,13,13,1.0,9.871399925032165e-05
bidirectional,10,10,17,1103043,ILP,13,13,1.0,0.15825532300004852
bidirectional,10,10,17,1103043,Heap-Based,13,13,1.0,9.005799984151963e-05
bidirectional,10,10,18,1103044,ILP,10,10,1.0,0.010694690001400886
bidirectional,10,10,18,1103044,Heap-Based,11,10,1.1,0.0001057599984051194
bidirectional,10,10,19,1103045,ILP,13,13,1.0,0.2622116559996357
bidirectional,10,10,19,1103045,Heap-Based,13,13,1.0,9.967400001187343e-05
bidirectional,10,10,20,1103046,ILP,15,15,1.0,0.3349587020002218
bidirectional,10,10,20,1103046,Heap-Based,15,15,1.0,0.00010851800107047893
bidirectional,10,10,21,1103047,ILP,16,16,1.0,0.09194057999957295
bidirectional,10,10,21,1103047,Heap-Based,16,16,1.0,0.00011462499969638884
bidirectional,10,10,22,1103048,ILP,14,14,1.0,0.08058722000168927
bidirectional,10,10,22,1103048,Heap-Based,14,14,1.0,9.611199857317843e-05
bidirectional,10,10,23,1103049,ILP,14,14,1.0,0.22589962999882118
bidirectional,10,10,23,1103049,Heap-Based,15,14,1.0714285714285714,0.00012008799967588857
bidirectional,10,10,24,1103050,ILP,15,15,1.0,0.4239430320012616
bidirectional,10,10,24,1103050,Heap-Based,15,15,1.0,0.00012844299999414943
bidirectional,10,10,25,1103051,ILP,11,11,1.0,0.018706521001149667
bidirectional,10,10,25,1103051,Heap-Based,11,11,1.0,8.907500159693882e-05
bidirectional,10,10,26,1103052,ILP,15,15,1.0,0.09218218800015165
bidirectional,10,10,26,1103052,Heap-Based,15,15,1.0,9.844099986366928e-05
bidirectional,10,10,27,1103053,ILP,15,15,1.0,0.10465793000003032
bidirectional,10,10,27,1103053,Heap-Based,15,15,1.0,0.00010333399950468447
bidirectional,10,10,28,1103054,ILP,11,11,1.0,0.0381383759995515
bidirectional,10,10,28,1103054,Heap-Based,11,11,1.0,0.0001042889998643659
bidirectional,10,10,29,1103055,ILP,13,13,1.0,0.006533498999488074
bidirectional,10,10,29,1103055,Heap-Based,13,13,1.0,9.141100053966511e-05
bidirectional,10,10,30,1103056,ILP,14,14,1.0,0.2255967529999907
bidirectional,10,10,30,1103056,Heap-Based,14,14,1.0,0.00011896500109287445
bidirectional,10,10,31,1103057,ILP,13,13,1.0,0.18493082799977856
bidirectional,10,10,31,1103057,Heap-Based,13,13,1.0,0.00011856000128318556
bidirectional,10,10,32,1103058,ILP,14,14,1.0,0.20540682200044103
bidirectional,10,10,32,1103058,Heap-Based,14,14,1.0,0.00011766900024667848
bidirectional,10,20,0,1104026,ILP,24,24,1.0,0.03159947299900523
bidirectional,10,20,0,1104026,Heap-Based,24,24,1.0,0.00014369600103236735
bidirectional,10,20,1,1104027,ILP,23,23,1.0,0.12909057099932397
bidirectional,10,20,1,1104027,Heap-Based,23,23,1.0,0.00021333800032152794
bidirectional,10,20,2,1104028,ILP,24,24,1.0,0.3246306540004298
bidirectional,10,20,2,1104028,Heap-Based,24,24,1.0,0.0002045519995590439
bidirectional,10,20,3,1104029,ILP,23,23,1.0,0.08886276600060228
bidirectional,10,20,3,1104029,Heap-Based,23,23,1.0,0.00019551400146156084
bidirectional,10,20,4,1104030,ILP,25,25,1.0,0.03603519500029506
bidirectional,10,20,4,1104030,Heap-Based,25,25,1.0,0.00020063299962203018
bidirectional,10,20,5,1104031,ILP,24,24,1.0,0.02555784399919503
bidirectional,10,20,5,1104031,Heap-Based,24,24,1.0,0.00018580899995868094
bidirectional,10,20,6,1104032,ILP,23,23,1.0,0.11291883999911079
bidirectional,10,20,6,1104032,Heap-Based,23,23,1.0,0.00019084599989582784
bidirectional,10,20,7,1104033,ILP,25,25,1.0,0.14610937599900353
bidirectional,10,20,7,1104033,Heap-Based,25,25,1.0,0.00016092000078060664
bidirectional,10,20,8,1104034,ILP,22,22,1.0,0.1218334599998343
bidirectional,10,20,8,1104034,Heap-Based,22,22,1.0,0.000212650000321446
bidirectional,10,20,9,1104035,ILP,18,18,1.0,0.06828351699914492
bidirectional,10,20,9,1104035,Heap-Based,18,18,1.0,0.00015330400128732435
bidirectional,10,20,10,1104036,ILP,19,19,1.0,0.021846084000571864
bidirectional,10,20,10,1104036,Heap-Based,19,19,1.0,0.00017016899982991163
bidirectional,10,20,11,1104037,ILP,22,22,1.0,0.17858255200007989
bidirectional,10,20,11,1104037,Heap-Based,22,22,1.0,0.00022583799909625668
bidirectional,10,20,12,1104038,ILP,20,20,1.0,0.1685191249998752
bidirectional,10,20,12,1104038,Heap-Based,20,20,1.0,0.00019709600019268692
bidirectional,10,20,13,1104039,ILP,20,20,1.0,0.04676707700127736
bidirectional,10,20,13,1104039,Heap-Based,20,20,1.0,0.00016724300076020882
bidirectional,10,20,14,1104040,ILP,24,24,1.0,0.15261874600037117
bidirectional,10,20,14,1104040,Heap-Based,24,24,1.0,0.00020881999989796896
bidirectional,10,20,15,1104041,ILP,24,24,1.0,0.05878852699970594
bidirectional,10,20,15,1104041,Heap-Based,24,24,1.0,0.00024643699907755945
bidirectional,10,20,16,1104042,ILP,23,23,1.0,0.06556926799930807
bidirectional,10,20,16,1104042,Heap-Based,23,23,1.0,0.00018052300038107205
bidirectional,10,20,17,1104043,ILP,21,21,1.0,0.16927929899975425
bidirectional,10,20,17,1104043,Heap-Based,21,21,1.0,0.00017618499987293035
bidirectional,10,20,18,1104044,ILP,16,16,1.0,0.031982573000277625
bidirectional,10,20,18,1104044,Heap-Based,16,16,1.0,0.00014392699995369185
bidirectional,10,20,19,1104045,ILP,24,24,1.0,0.06547618500007957
bidirectional,10,20,19,1104045,Heap-Based,24,24,1.0,0.00016915500054892618
bidirectional,10,20,20,1104046,ILP,24,24,1.0,0.0555059540001821
bidirectional,10,20,20,1104046,Heap-Based,24,24,1.0,0.00017632500021136366
bidirectional,10,20,21,1104047,ILP,21,21,1.0,0.011702702999173198
bidirectional,10,20,21,1104047,Heap-Based,21,21,1.0,0.0001513600000180304
bidirectional,10,20,22,1104048,ILP,21,21,1.0,0.05106650299967441
bidirectional,10,20,22,1104048,Heap-Based,21,21,1.0,0.00015520200031460263
bidirectional,10,20,23,1104049,ILP,23,23,1.0,0.10948016399925109
bidirectional,10,20,23,1104049,Heap-Based,23,23,1.0,0.00022851199901197106
bidirectional,10,20,24,1104050,ILP,22,22,1.0,0.13454761799948756
bidirectional,10,20,24,1104050,Heap-Based,22,22,1.0,0.00022119000095699448
bidirectional,10,20,25,1104051,ILP,22,22,1.0,0.0838799499997549
bidirectional,10,20,25,1104051,Heap-Based,22,22,1.0,0.00018719499894359615
bidirectional,10,20,26,1104052,ILP,24,24,1.0,0.017931718000909314
bidirectional,10,20,26,1104052,Heap-Based,24,24,1.0,0.0001778900004865136
bidirectional,10,20,27,1104053,ILP,19,19,1.0,0.07138995499917655
bidirectional,10,20,27,1104053,Heap-Based,19,19,1.0,0.00018154999997932464
bidirectional,10,20,28,1104054,ILP,24,24,1.0,0.02024523200088879
bidirectional,10,20,28,1104054,Heap-Based,24,24,1.0,0.00017882300016935915
bidirectional,10,20,29,1104055,ILP,23,23,1.0,0.3175200300011056
bidirectional,10,20,29,1104055,Heap-Based,23,23,1.0,0.00021911800104135182
bidirectional,10,20,30,1104056,ILP,23,23,1.0,0.1056268859992997
bidirectional,10,20,30,1104056,Heap-Based,23,23,1.0,0.00020994000078644603
bidirectional,10,20,31,1104057,ILP,23,23,1.0,0.047393451000971254
bidirectional,10,20,31,1104057,Heap-Based,23,23,1.0,0.00018865799938794225
bidirectional,10,20,32,1104058,ILP,18,18,1.0,0.047399344000950805
bidirectional,10,20,32,1104058,Heap-Based,18,18,1.0,0.00013859700084140059
bidirectional,10,30,0,1105026,ILP,32,32,1.0,0.039724791999105946
bidirectional,10,30,0,1105026,Heap-Based,32,32,1.0,0.0002881399996113032
bidirectional,10,30,1,1105027,ILP,31,31,1.0,0.0293735450013628
bidirectional,10,30,1,1105027,Heap-Based,31,31,1.0,0.00027610799952526577
bidirectional,10,30,2,1105028,ILP,31,31,1.0,0.11139261899916164
bidirectional,10,30,2,1105028,Heap-Based,31,31,1.0,0.0002785050000966294
bidirectional,10,30,3,1105029,ILP,30,30,1.0,0.20671586299977207
bidirectional,10,30,3,1105029,Heap-Based,30,30,1.0,0.0003211619987268932
bidirectional,10,30,4,1105030,ILP,31,31,1.0,0.3091616719993908
bidirectional,10,30,4,1105030,Heap-Based,31,31,1.0,0.000286433998553548
bidirectional,10,30,5,1105031,ILP,31,31,1.0,0.44807955999931437
bidirectional,10,30,5,1105031,Heap-Based,31,31,1.0,0.0003950480004277779
bidirectional,10,30,6,1105032,ILP,34,34,1.0,0.01609116100007668
bidirectional,10,30,6,1105032,Heap-Based,34,34,1.0,0.00024300499899254646
bidirectional,10,30,7,1105033,ILP,26,26,1.0,0.10982518299897492
bidirectional,10,30,7,1105033,Heap-Based,26,26,1.0,0.00028847100111306645
bidirectional,10,30,8,1105034,ILP,32,32,1.0,0.12540641200030223
bidirectional,10,30,8,1105034,Heap-Based,32,32,1.0,0.00034192599923699163
bidirectional,10,30,9,1105035,ILP,30,30,1.0,0.012205517999973381
bidirectional,10,30,9,1105035,Heap-Based,30,30,1.0,0.00022974600142333657
bidirectional,10,30,10,1105036,ILP,32,32,1.0,0.1597819079997862
bidirectional,10,30,10,1105036,Heap-Based,32,32,1.0,0.000388561000363552
bidirectional,10,30,11,1105037,ILP,33,33,1.0,0.2947232160004205
bidirectional,10,30,11,1105037,Heap-Based,33,33,1.0,0.0003689619989017956
bidirectional,10,30,12,1105038,ILP,33,33,1.0,0.08556924399999843
bidirectional,10,30,12,1105038,Heap-Based,33,33,1.0,0.000242161000642227
bidirectional,10,30,13,1105039,ILP,30,30,1.0,0.08891960799883236
bidirectional,10,30,13,1105039,Heap-Based,30,30,1.0,0.00026860500111069996
bidirectional,10,30,14,1105040,ILP,31,31,1.0,0.024577217000114615
bidirectional,10,30,14,1105040,Heap-Based,31,31,1.0,0.00031698500060883816
bidirectional,10,30,15,1105041,ILP,27,27,1.0,0.16675226900042617
bidirectional,10,30,15,1105041,Heap-Based,27,27,1.0,0.00026532299852988217
bidirectional,10,30,16,1105042,ILP,30,30,1.0,0.0853455849992315
bidirectional,10,30,16,1105042,Heap-Based,30,30,1.0,0.000247559999479563
bidirectional,10,30,17,1105043,ILP,30,30,1.0,0.07081393899898103
bidirectional,10,30,17,1105043,Heap-Based,30,30,1.0,0.00020840300021518487
bidirectional,10,30,18,1105044,ILP,33,33,1.0,0.30290854000122636
bidirectional,10,30,18,1105044,Heap-Based,33,33,1.0,0.000360156000169809
bidirectional,10,30,19,1105045,ILP,29,29,1.0,0.06807645699882414
bidirectional,10,30,19,1105045,Heap-Based,29,29,1.0,0.00027039400083594956
bidirectional,10,30,20,1105046,ILP,27,27,1.0,0.055942033000974334
bidirectional,10,30,20,1105046,Heap-Based,27,27,1.0,0.0003565899987734156
bidirectional,10,30,21,1105047,ILP,32,32,1.0,0.11594066999896313
bidirectional,10,30,21,1105047,Heap-Based,32,32,1.0,0.00027713300005416386
bidirectional,10,30,22,1105048,ILP,33,33,1.0,0.045564685000499594
bidirectional,10,30,22,1105048,Heap-Based,33,33,1.0,0.00034020400016743224
bidirectional,10,30,23,1105049,ILP,34,34,1.0,0.19023696600015683
bidirectional,10,30,23,1105049,Heap-Based,34,34,1.0,0.0003771759984374512
bidirectional,10,30,24,1105050,ILP,33,33,1.0,0.2314446799991856
bidirectional,10,30,24,1105050,Heap-Based,33,33,1.0,0.00028834700060542673
bidirectional,10,30,25,1105051,ILP,28,28,1.0,0.0064862090002861805
bidirectional,10,30,25,1105051,Heap-Based,28,28,1.0,0.00014408499919227324
bidirectional,10,30,26,1105052,ILP,28,28,1.0,0.2793414469997515
bidirectional,10,30,26,1105052,Heap-Based,28,28,1.0,0.0002834659990185173
bidirectional,10,30,27,1105053,ILP,35,35,1.0,0.05513937500109023
bidirectional,10,30,27,1105053,Heap-Based,35,35,1.0,0.00032316899887518957
bidirectional,10,30,28,1105054,ILP,27,27,1.0,0.1211691989992687
bidirectional,10,30,28,1105054,Heap-Based,27,27,1.0,0.0002328890004719142
bidirectional,10,30,29,1105055,ILP,28,28,1.0,0.08609063400035666
bidirectional,10,30,29,1105055,Heap-Based,28,28,1.0,0.00032468000063090585
bidirectional,10,30,30,1105056,ILP,29,29,1.0,0.10032681399934518
bidirectional,10,30,30,1105056,Heap-Based,29,29,1.0,0.0002949760000774404
bidirectional,10,30,31,1105057,ILP,31,31,1.0,0.03365351600041322
bidirectional,10,30,31,1105057,Heap-Based,31,31,1.0,0.00028576600016094744
bidirectional,10,30,32,1105058,ILP,32,32,1.0,0.11379819799913093
bidirectional,10,30,32,1105058,Heap-Based,32,32,1.0,0.0003195909994246904
bidirectional,10,40,0,1106026,ILP,37,37,1.0,0.14588921699942148
bidirectional,10,40,0,1106026,Heap-Based,37,37,1.0,0.0004391109996504383
bidirectional,10,40,1,1106027,ILP,41,41,1.0,0.17828358699989622
bidirectional,10,40,1,1106027,Heap-Based,41,41,1.0,0.0004672209997806931
bidirectional,10,40,2,1106028,ILP,40,40,1.0,0.277279529000225
bidirectional,10,40,2,1106028,Heap-Based,40,40,1.0,0.0005451510005514137
bidirectional,10,40,3,1106029,ILP,40,40,1.0,0.6057090670001344
bidirectional,10,40,3,1106029,Heap-Based,40,40,1.0,0.0005217530015215743
bidirectional,10,40,4,1106030,ILP,39,39,1.0,0.18973255499986408
bidirectional,10,40,4,1106030,Heap-Based,39,39,1.0,0.00037467899892362766
bidirectional,10,40,5,1106031,ILP,34,34,1.0,0.050517428000603104
bidirectional,10,40,5,1106031,Heap-Based,34,34,1.0,0.000226988999202149
bidirectional,10,40,6,1106032,ILP,38,38,1.0,0.5173503300011362
bidirectional,10,40,6,1106032,Heap-Based,38,38,1.0,0.0004651039998861961
bidirectional,10,40,7,1106033,ILP,46,46,1.0,0.19732527700034552
bidirectional,10,40,7,1106033,Heap-Based,46,46,1.0,0.000594577000811114
bidirectional,10,40,8,1106034,ILP,44,44,1.0,0.04299517899926286
bidirectional,10,40,8,1106034,Heap-Based,44,44,1.0,0.0005134510010975646
bidirectional,10,40,9,1106035,ILP,45,45,1.0,0.18933015999937197
bidirectional,10,40,9,1106035,Heap-Based,45,45,1.0,0.0005126020005263854
bidirectional,10,40,10,1106036,ILP,44,44,1.0,0.424363252999683
bidirectional,10,40,10,1106036,Heap-Based,44,44,1.0,0.0005940549999650102
bidirectional,10,40,11,1106037,ILP,39,39,1.0,0.1676550979991589
bidirectional,10,40,11,1106037,Heap-Based,39,39,1.0,0.0004142540001339512
bidirectional,10,40,12,1106038,ILP,37,37,1.0,0.12052713200137077
bidirectional,10,40,12,1106038,Heap-Based,37,37,1.0,0.00038205800046853255
bidirectional,10,40,13,1106039,ILP,41,41,1.0,0.18921752300047956
bidirectional,10,40,13,1106039,Heap-Based,41,41,1.0,0.0004925260000163689
bidirectional,10,40,14,1106040,ILP,41,41,1.0,0.08490952600004675
bidirectional,10,40,14,1106040,Heap-Based,41,41,1.0,0.00034801699985109735
bidirectional,10,40,15,1106041,ILP,39,39,1.0,0.0642831400000432
bidirectional,10,40,15,1106041,Heap-Based,39,39,1.0,0.00040874799924495164
bidirectional,10,40,16,1106042,ILP,43,43,1.0,1.4672236629994586
bidirectional,10,40,16,1106042,Heap-Based,43,43,1.0,0.0006068739985494176
bidirectional,10,40,17,1106043,ILP,42,42,1.0,0.15047621499979869
bidirectional,10,40,17,1106043,Heap-Based,42,42,1.0,0.0006326729999273084
bidirectional,10,40,18,1106044,ILP,33,33,1.0,0.04564695500084781
bidirectional,10,40,18,1106044,Heap-Based,33,33,1.0,0.0003346409994264832
bidirectional,10,40,19,1106045,ILP,37,37,1.0,0.04903614499926334
bidirectional,10,40,19,1106045,Heap-Based,37,37,1.0,0.0003498900005070027
bidirectional,10,40,20,1106046,ILP,37,37,1.0,0.021966406000501593
bidirectional,10,40,20,1106046,Heap-Based,37,37,1.0,0.0003367200006323401
bidirectional,10,40,21,1106047,ILP,41,41,1.0,0.16824400900077308
bidirectional,10,40,21,1106047,Heap-Based,41,41,1.0,0.0004013130001112586
bidirectional,10,40,22,1106048,ILP,41,41,1.0,0.16561255999840796
bidirectional,10,40,22,1106048,Heap-Based,41,41,1.0,0.0004669249992730329
bidirectional,10,40,23,1106049,ILP,45,45,1.0,0.04332390700074029
bidirectional,10,40,23,1106049,Heap-Based,45,45,1.0,0.0004754759993375046
bidirectional,10,40,24,1106050,ILP,35,35,1.0,0.09984087399971031
bidirectional,10,40,24,1106050,Heap-Based,35,35,1.0,0.00032556299993302673
bidirectional,10,40,25,1106051,ILP,41,41,1.0,0.04775782699834963
bidirectional,10,40,25,1106051,Heap-Based,41,41,1.0,0.0003822760008915793
bidirectional,10,40,26,1106052,ILP,38,38,1.0,0.026282336000804207
bidirectional,10,40,26,1106052,Heap-Based,38,38,1.0,0.0003513039991958067
bidirectional,10,40,27,1106053,ILP,36,36,1.0,0.02526124699943466
bidirectional,10,40,27,1106053,Heap-Based,36,36,1.0,0.00031729900001664646
bidirectional,10,40,28,1106054,ILP,41,41,1.0,0.053071717999046086
bidirectional,10,40,28,1106054,Heap-Based,41,41,1.0,0.00041430999954172876
bidirectional,10,40,29,1106055,ILP,44,44,1.0,0.513585819000582
bidirectional,10,40,29,1106055,Heap-Based,44,44,1.0,0.0005502189997059759
bidirectional,10,40,30,1106056,ILP,45,45,1.0,0.026060450998556917
bidirectional,10,40,30,1106056,Heap-Based,45,45,1.0,0.0004963110004609916
bidirectional,10,40,31,1106057,ILP,43,43,1.0,0.13405607099957706
bidirectional,10,40,31,1106057,Heap-Based,43,43,1.0,0.0004158179999649292
bidirectional,10,40,32,1106058,ILP,41,41,1.0,0.8002340980001463
bidirectional,10,40,32,1106058,Heap-Based,41,41,1.0,0.0004598399991664337
bidirectional,15,10,0,1153026,ILP,16,16,1.0,1.477159310999923
bidirectional,15,10,0,1153026,Heap-Based,16,16,1.0,0.00014188500063028187
bidirectional,15,10,1,1153027,ILP,19,19,1.0,11770.764554053
bidirectional,15,10,1,1153027,Heap-Based,19,19,1.0,0.00012950299787917174
bidirectional,15,10,2,1153028,ILP,16,16,1.0,0.6187272159986605
bidirectional,15,10,2,1153028,Heap-Based,16,16,1.0,0.0001313680004386697
bidirectional,15,10,3,1153029,ILP,16,16,1.0,1.8119503109992365
bidirectional,15,10,3,1153029,Heap-Based,16,16,1.0,0.00013138799840817228
bidirectional,15,10,4,1153030,ILP,14,14,1.0,0.33204646699959994
bidirectional,15,10,4,1153030,Heap-Based,14,14,1.0,0.00011609399734879844
bidirectional,15,10,5,1153031,ILP,15,15,1.0,0.08465480800077785
bidirectional,15,10,5,1153031,Heap-Based,15,15,1.0,0.0001741599990054965
bidirectional,15,10,6,1153032,ILP,13,13,1.0,0.3305248640026548
bidirectional,15,10,6,1153032,Heap-Based,13,13,1.0,0.00010839899914572015
bidirectional,15,10,7,1153033,ILP,16,16,1.0,10.729534777998197
bidirectional,15,10,7,1153033,Heap-Based,16,16,1.0,0.00012684900138992816
bidirectional,15,10,8,1153034,ILP,14,14,1.0,0.5013446340017254
bidirectional,15,10,8,1153034,Heap-Based,14,14,1.0,0.00010589999874355271
bidirectional,15,10,9,1153035,ILP,15,15,1.0,0.3203963419982756
bidirectional,15,10,9,1153035,Heap-Based,15,15,1.0,0.00012182999853393994
bidirectional,15,10,10,1153036,ILP,14,14,1.0,2.0572670659967116
bidirectional,15,10,10,1153036,Heap-Based,14,14,1.0,0.0001519859979453031
bidirectional,15,10,11,1153037,ILP,15,15,1.0,0.34511916400151676
bidirectional,15,10,11,1153037,Heap-Based,15,15,1.0,0.0001297879971389193
bidirectional,15,10,12,1153038,ILP,16,16,1.0,26.677384837999853
bidirectional,15,10,12,1153038,Heap-Based,16,16,1.0,0.00012357800005702302
bidirectional,15,10,13,1153039,ILP,15,15,1.0,0.9589395509974565
bidirectional,15,10,13,1153039,Heap-Based,15,15,1.0,0.00013471000056597404
bidirectional,15,10,14,1153040,ILP,15,15,1.0,0.08751733499957481
bidirectional,15,10,14,1153040,Heap-Based,15,15,1.0,0.00014395499965758063
bidirectional,15,10,15,1153041,ILP,16,16,1.0,0.23454338099691086
bidirectional,15,10,15,1153041,Heap-Based,16,16,1.0,0.00012942799730808474
bidirectional,15,10,16,1153042,ILP,12,12,1.0,0.20374381199872005
bidirectional,15,10,16,1153042,Heap-Based,12,12,1.0,0.00011812799857580103
bidirectional,15,10,17,1153043,ILP,20,20,1.0,7764.132676198002
bidirectional,15,10,17,1153043,Heap-Based,20,20,1.0,0.00014482800179393962
bidirectional,15,10,18,1153044,ILP,13,13,1.0,0.11538483700132929
bidirectional,15,10,18,1153044,Heap-Based,13,13,1.0,0.0001503040039096959
bidirectional,15,10,19,1153045,ILP,15,15,1.0,0.5115254819975235
bidirectional,15,10,19,1153045,Heap-Based,15,15,1.0,0.00013204999413574114
bidirectional,15,10,20,1153046,ILP,16,16,1.0,0.9656831760003115
bidirectional,15,10,20,1153046,Heap-Based,16,16,1.0,0.00015326800348702818
bidirectional,15,10,21,1153047,ILP,15,15,1.0,0.21158617499895627
bidirectional,15,10,21,1153047,Heap-Based,15,15,1.0,0.000154077002662234
bidirectional,15,10,22,1153048,ILP,14,14,1.0,0.12161568200099282
bidirectional,15,10,22,1153048,Heap-Based,14,14,1.0,0.00012078700092388317
bidirectional,15,10,23,1153049,ILP,15,15,1.0,0.08257181500084698
bidirectional,15,10,23,1153049,Heap-Based,15,15,1.0,0.00013495099847204983
bidirectional,15,10,24,1153050,ILP,13,13,1.0,0.19306105799478246
bidirectional,15,10,24,1153050,Heap-Based,13,13,1.0,0.00016644199786242098
bidirectional,15,10,25,1153051,ILP,16,16,1.0,0.4330208909959765
bidirectional,15,10,25,1153051,Heap-Based,16,16,1.0,0.00014405600086320192
bidirectional,15,10,26,1153052,ILP,16,16,1.0,1.0217933919993811
bidirectional,15,10,26,1153052,Heap-Based,16,16,1.0,0.00014685900532640517
bidirectional,15,10,27,1153053,ILP,14,14,1.0,23.411895914003253
bidirectional,15,10,27,1153053,Heap-Based,14,14,1.0,0.00010254699736833572
bidirectional,15,10,28,1153054,ILP,15,15,1.0,0.20745345499744872
bidirectional,15,10,28,1153054,Heap-Based,15,15,1.0,0.00015946599887683988
bidirectional,15,10,29,1153055,ILP,18,18,1.0,1261.5595042550049
bidirectional,15,10,29,1153055,Heap-Based,18,18,1.0,0.0001338259971817024
bidirectional,15,10,30,1153056,ILP,18,18,1.0,275.68775001899485
bidirectional,15,10,30,1153056,Heap-Based,18,18,1.0,0.0001264849997824058
bidirectional,15,10,31,1153057,ILP,16,16,1.0,1.5104210150020663
bidirectional,15,10,31,1153057,Heap-Based,16,16,1.0,0.00011879900557687506
bidirectional,15,10,32,1153058,ILP,15,15,1.0,1.2013105410005664
bidirectional,15,10,32,1153058,Heap-Based,15,15,1.0,0.00013912099529989064
bidirectional,15,20,0,1154026,ILP,21,21,1.0,0.418911651999224
bidirectional,15,20,0,1154026,Heap-Based,21,21,1.0,0.00021197699970798567
bidirectional,15,20,1,1154027,ILP,24,24,1.0,0.04316136400302639
bidirectional,15,20,1,1154027,Heap-Based,24,24,1.0,0.00020592600048985332
bidirectional,15,20,2,1154028,ILP,24,24,1.0,0.47361852600442944
bidirectional,15,20,2,1154028,Heap-Based,24,24,1.0,0.0002267400050186552
bidirectional,15,20,3,1154029,ILP,25,25,1.0,0.7593590910037165
bidirectional,15,20,3,1154029,Heap-Based,25,25,1.0,0.0003245710031478666
bidirectional,15,20,4,1154030,ILP,23,23,1.0,0.27601496299757855
bidirectional,15,20,4,1154030,Heap-Based,23,23,1.0,0.00024544999905629084
bidirectional,15,20,5,1154031,ILP,24,24,1.0,0.5044908749987371
bidirectional,15,20,5,1154031,Heap-Based,24,24,1.0,0.0002436680006212555
bidirectional,15,20,6,1154032,ILP,23,23,1.0,0.1692610419995617
bidirectional,15,20,6,1154032,Heap-Based,23,23,1.0,0.0002501760027371347
bidirectional,15,20,7,1154033,ILP,24,24,1.0,0.3225171909944038
bidirectional,15,20,7,1154033,Heap-Based,24,24,1.0,0.000259277003351599
bidirectional,15,20,8,1154034,ILP,23,23,1.0,0.620326071002637
bidirectional,15,20,8,1154034,Heap-Based,23,23,1.0,0.00025408199871890247
bidirectional,15,20,9,1154035,ILP,24,24,1.0,0.4439124720011023
bidirectional,15,20,9,1154035,Heap-Based,24,24,1.0,0.0002567269984865561
bidirectional,15,20,10,1154036,ILP,24,24,1.0,0.5455691640017903
bidirectional,15,20,10,1154036,Heap-Based,24,24,1.0,0.00025368699425598606
bidirectional,15,20,11,1154037,ILP,23,23,1.0,0.701612432996626
bidirectional,15,20,11,1154037,Heap-Based,23,23,1.0,0.0002631430033943616
bidirectional,15,20,12,1154038,ILP,22,22,1.0,1.459167499000614
bidirectional,15,20,12,1154038,Heap-Based,22,22,1.0,0.0002457209993735887
bidirectional,15,20,13,1154039,ILP,24,24,1.0,0.9847503010023502
bidirectional,15,20,13,1154039,Heap-Based,24,24,1.0,0.00025339899730170146
bidirectional,15,20,14,1154040,ILP,25,25,1.0,1.381276825995883
bidirectional,15,20,14,1154040,Heap-Based,25,25,1.0,0.00028891699912492186
bidirectional,15,20,15,1154041,ILP,23,23,1.0,2.0509043310012203
bidirectional,15,20,15,1154041,Heap-Based,23,23,1.0,0.0002920810002251528
bidirectional,15,20,16,1154042,ILP,22,22,1.0,0.6720440200006124
bidirectional,15,20,16,1154042,Heap-Based,22,22,1.0,0.00021552800171775743
bidirectional,15,20,17,1154043,ILP,23,23,1.0,0.4126162859975011
bidirectional,15,20,17,1154043,Heap-Based,23,23,1.0,0.00028888200176879764
bidirectional,15,20,18,1154044,ILP,23,23,1.0,0.23220534300344298
bidirectional,15,20,18,1154044,Heap-Based,23,23,1.0,0.0001970149969565682
bidirectional,15,20,19,1154045,ILP,23,23,1.0,0.7383109410002362
bidirectional,15,20,19,1154045,Heap-Based,23,23,1.0,0.0003633699961937964
bidirectional,15,20,20,1154046,ILP,24,24,1.0,0.578504213000997
bidirectional,15,20,20,1154046,Heap-Based,24,24,1.0,0.00022902899945620447
bidirectional,15,20,21,1154047,ILP,24,24,1.0,0.3527038869942771
bidirectional,15,20,21,1154047,Heap-Based,24,24,1.0,0.0002727960018091835
bidirectional,15,20,22,1154048,ILP,23,23,1.0,0.5904786709943437
bidirectional,15,20,22,1154048,Heap-Based,23,23,1.0,0.0003014449976035394
bidirectional,15,20,23,1154049,ILP,22,22,1.0,0.16790111400041496
bidirectional,15,20,23,1154049,Heap-Based,22,22,1.0,0.0002010000025620684
